,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DuelID,ChallengeID,EpisodeID,PlayerID,OpponentID,Won,ArrivedFirst,Target MARGIN,TeamPoints_Before,OppPoints_Before,PointNo,IsFinalPoint,IsTiebreakRelay,RelayLeg,NormMargin_Red,NormMargin_Blue,PressureWeight,PW_NormMargin_Red,PW_NormMargin_Blue,RedWon,BlueWon,PropType,TargetType,PuzzlePhase,GamePrice,PuzzleChoke_Red,PuzzleChoke_Blue,TeamMatchID,RedTeamWin,BlueTeamWin,OpponentPower,Momments weighted difficulty ,weightedOpponentDifficulty,OpponentDifficulty,WinContribution,PlayerPower,BlueOpponentPower,BlueOpponentDifficulty,BlueWinContribution,BlueMomentsWeightedDifficulty,Category,HasTarget,Puzzle,PuzzleType,AirDate,Week
346,22,22,29,21,1,0,3,3,3,7,0,0,,1.00,-1,1,1,-1,1,0,BALL_L,PLACE_IN_SLOT,NONE,Immunity,0,0,22-Immunity-22,0,0,49.93480316,49.93480316,0,0,0,81.6826916,81.6826916,1.296230999,0,81.6826916,Race,1,0,0,17/02/2026,6
347,22,22,9,20,0,0,2,4,3,8,0,0,,-0.67,0.666666667,1,-0.666666667,0.666666667,0,1,BALL_L,PLACE_IN_SLOT,NONE,Immunity,0,0,22-Immunity-22,0,0,100,100,0,0,0,52.64946139,52.64946139,0.835499695,0.835499695,52.64946139,Race,1,0,0,17/02/2026,6
348,22,22,26,23,1,0,3,4,4,9,0,0,,1.00,-1,1,1,-1,1,0,BALL_L,PLACE_IN_SLOT,NONE,Immunity,0,0,22-Immunity-22,0,0,58.67076248,58.67076248,0,0,0,66.60840208,66.60840208,1.057015555,0,66.60840208,Race,1,0,0,17/02/2026,6
349,22,22,1,21,0,1,2,5,4,10,0,0,,-0.67,0.666666667,1,-0.666666667,0.666666667,0,1,BALL_L,PLACE_IN_SLOT,NONE,Immunity,0,0,22-Immunity-22,0,0,49.93480316,49.93480316,0,0,0,75.67768273,75.67768273,1.200936898,1.200936898,75.67768273,Race,1,0,0,17/02/2026,6
350,22,22,12,13,0,1,3,5,5,11,0,0,,-1.00,1,1,-1,1,0,1,BALL_L,PLACE_IN_SLOT,NONE,Immunity,0,0,22-Immunity-22,0,0,91.885738,91.885738,0,0,0,53.27417227,53.27417227,0.845413296,0.845413296,53.27417227,Race,1,0,0,17/02/2026,6
351,22,22,2,23,1,1,2,5,6,12,0,0,,0.67,-0.666666667,1,0.666666667,-0.666666667,1,0,BALL_L,PLACE_IN_SLOT,NONE,Immunity,0,0,22-Immunity-22,0,0,58.67076248,58.67076248,0,0,0,91.77978253,91.77978253,1.456462769,0,91.77978253,Race,1,0,0,17/02/2026,6
352,22,22,10,20,1,0,2,6,6,13,0,0,,0.67,-0.666666667,1,0.666666667,-0.666666667,1,0,BALL_L,PLACE_IN_SLOT,NONE,Immunity,0,0,22-Immunity-22,0,0,100,100,0,0,0,83.71796198,83.71796198,1.328528913,0,83.71796198,Race,1,0,0,17/02/2026,6
353,22,22,29,24,1,0,2,7,6,14,0,0,,0.67,-0.666666667,1,0.666666667,-0.666666667,1,0,BALL_L,PLACE_IN_SLOT,NONE,Immunity,0,0,22-Immunity-22,0,0,52.4495009,52.4495009,0,0,0,81.6826916,81.6826916,1.296230999,0,81.6826916,Race,1,0,0,17/02/2026,6
354,22,22,9,28,0,0,1,8,6,15,0,0,,-0.33,0.333333333,1,-0.333333333,0.333333333,0,1,BALL_L,PLACE_IN_SLOT,NONE,Immunity,0,0,22-Immunity-22,0,0,40.17703194,40.17703194,0,0,0,52.64946139,52.64946139,0.835499695,0.835499695,52.64946139,Race,1,0,0,17/02/2026,6
355,22,22,26,22,1,0,1,8,7,16,0,0,,0.33,-0.333333333,1,0.333333333,-0.333333333,1,0,BALL_L,PLACE_IN_SLOT,NONE,Immunity,0,0,22-Immunity-22,0,0,87.88216969,87.88216969,0,0,0,66.60840208,66.60840208,1.057015555,0,66.60840208,Race,1,0,0,17/02/2026,6
356,22,22,25,17,1,0,2,9,7,17,1,0,,0.67,-0.666666667,1.5,1,-1,1,0,BALL_L,PLACE_IN_SLOT,NONE,Immunity,0,0,22-Immunity-22,1,0,93.33113978,139.9967097,0,0,0,73.53020058,73.53020058,1.166858284,0,110.2953009,Race,1,0,0,17/02/2026,6
357,23,23,29,19,1,,0,0,0,1,0,0,,0.00,0,1,0,0,1,0,NONE,NONE,NONE,Food,0,0,23-Food-23,0,0,86.08537337,86.08537337,0,0,0,81.6826916,81.6826916,1.296230999,0,81.6826916,Strength,0,0,0,19/02/2026,6
358,23,23,10,13,0,,4,1,0,2,0,0,,-1.00,1,1,-1,1,0,1,NONE,NONE,NONE,Food,0,0,23-Food-23,0,0,91.885738,91.885738,0,0,0,83.71796198,83.71796198,1.328528913,1.328528913,83.71796198,Strength,0,0,0,19/02/2026,6
359,23,23,26,24,1,,2,1,1,3,0,0,,0.50,-0.5,1,0.5,-0.5,1,0,NONE,NONE,NONE,Food,0,0,23-Food-23,0,0,52.4495009,52.4495009,0,0,0,66.60840208,66.60840208,1.057015555,0,66.60840208,Strength,0,0,0,19/02/2026,6
360,23,23,25,15,1,,0,2,1,4,0,0,,0.00,0,1,0,0,1,0,NONE,NONE,NONE,Food,0,0,23-Food-23,0,0,63.41332435,63.41332435,0,0,0,73.53020058,73.53020058,1.166858284,0,73.53020058,Strength,0,0,0,19/02/2026,6
361,23,23,7,22,1,,0,3,1,5,0,0,,0.00,0,1,0,0,1,0,NONE,NONE,NONE,Food,0,0,23-Food-23,0,0,87.88216969,87.88216969,0,0,0,73.01891678,73.01891678,1.158744669,0,73.01891678,Strength,0,0,0,19/02/2026,6
362,23,23,12,17,0,,0,4,1,6,0,0,,0.00,0,1,0,0,0,1,NONE,NONE,NONE,Food,0,0,23-Food-23,0,0,93.33113978,93.33113978,0,0,0,53.27417227,53.27417227,0.845413296,0.845413296,53.27417227,Strength,0,0,0,19/02/2026,6
363,23,23,23,27,0,,0,4,2,7,0,0,,0.00,0,1,0,0,0,1,NONE,NONE,NONE,Food,0,0,23-Food-23,0,0,56.75361645,56.75361645,0,0,0,58.67076248,58.67076248,0.931052339,0.931052339,58.67076248,Strength,0,0,0,19/02/2026,6
364,23,23,9,20,0,,0,4,3,8,0,0,,0.00,0,1,0,0,0,1,NONE,NONE,NONE,Food,0,0,23-Food-23,0,0,100,100,0,0,0,52.64946139,52.64946139,0.835499695,0.835499695,52.64946139,Strength,0,0,0,19/02/2026,6
365,23,23,2,21,0,,0,4,4,9,0,0,,0.00,0,1,0,0,0,1,NONE,NONE,NONE,Food,0,0,23-Food-23,0,0,49.93480316,49.93480316,0,0,0,91.77978253,91.77978253,1.456462769,1.456462769,91.77978253,Strength,0,0,0,19/02/2026,6
366,23,23,10,17,0,,0,4,5,10,0,0,,0.00,0,1,0,0,0,1,NONE,NONE,NONE,Food,0,0,23-Food-23,0,0,93.33113978,93.33113978,0,0,0,83.71796198,83.71796198,1.328528913,1.328528913,83.71796198,Strength,0,0,0,19/02/2026,6
367,23,23,1,24,1,,3,4,6,11,0,0,,0.75,-0.75,1,0.75,-0.75,1,0,NONE,NONE,NONE,Food,0,0,23-Food-23,0,0,52.4495009,52.4495009,0,0,0,75.67768273,75.67768273,1.200936898,0,75.67768273,Strength,0,0,0,19/02/2026,6
368,23,23,12,15,1,,0,5,6,12,0,0,,0.00,0,1,0,0,1,0,NONE,NONE,NONE,Food,0,0,23-Food-23,0,0,63.41332435,63.41332435,0,0,0,53.27417227,53.27417227,0.845413296,0,53.27417227,Strength,0,0,0,19/02/2026,6
369,23,23,21,29,0,,0,6,6,13,1,1,,0.00,0,2,0,0,0,1,NONE,NONE,NONE,Food,0,0,23-Food-23,0,1,81.6826916,163.3653832,0,0,0,49.93480316,49.93480316,0.792420506,1.584841011,99.86960632,Strength,0,0,0,19/02/2026,6
370,23,23,20,25,0,,0,6,7,14,1,1,,0.00,0,2,0,0,0,1,NONE,NONE,NONE,Food,0,0,23-Food-23,0,1,73.53020058,147.0604012,0,0,0,100,100,1.586910242,3.173820484,200,Strength,0,0,0,19/02/2026,6
